timestamp,latitude,longitude,road_segment_id,traffic_volume,average_vehicle_speed,incident_type,weather_conditions,air_quality_index,day_of_week,time_of_day
2024-01-09 16:04:00,19.079028060959036,72.88366903627963,Mumbai_4659,423,46.14036441461795,none,clear,144,Tuesday,16:04:00
2024-01-09 16:08:00,12.955948028051628,77.60874064719222,Chennai_7340,308,46.139202630870564,none,clear,134,Tuesday,16:08:00
2024-01-09 16:08:00,13.01329425842462,77.57444176609144,Delhi_5895,723,47.07057469925938,none,cloudy,305,Tuesday,16:08:00
2024-01-09 16:13:00,12.96480481984705,77.59923214948336,Kolkata_7811,241,36.85637993881389,none,cloudy,93,Tuesday,16:13:00
2024-01-09 16:14:00,28.629628124239918,77.19780907429421,Delhi_4914,610,73.14915024210529,none,clear,201,Tuesday,16:14:00
2024-01-09 16:15:00,22.515939394197147,88.39108378988328,Mumbai_4412,432,42.05515830628125,accident,fog,179,Tuesday,16:15:00
2024-01-09 16:17:00,22.587810122391684,88.32904104939027,Kolkata_1200,521,47.84695166181191,none,fog,228,Tuesday,16:17:00
2024-01-09 16:20:00,19.06384862416441,72.90906364859055,Bangalore_8814,511,54.71248332002803,none,rain,157,Tuesday,16:20:00
2024-01-09 16:24:00,19.104955928369158,72.89647280045358,Delhi_7986,67,55.527506568298556,none,cloudy,50,Tuesday,16:24:00
2024-01-09 16:30:00,28.610377751320804,77.21065974837626,Kolkata_3554,398,43.925581144047214,none,clear,120,Tuesday,16:30:00
2024-01-09 16:39:00,28.61128148389748,77.23156479566538,Delhi_6790,360,41.47169106181372,none,haze,173,Tuesday,16:39:00
2024-01-09 16:43:00,28.5963831518701,77.19288400690232,Chennai_4262,230,42.52034373868882,none,clear,94,Tuesday,16:43:00
2024-01-09 16:48:00,19.096205491736722,72.87681277088977,Mumbai_3891,468,45.16859147792721,none,clear,214,Tuesday,16:48:00
2024-01-09 16:50:00,13.110269347109076,80.25726975586039,Chennai_1232,657,34.00983319825045,none,cloudy,259,Tuesday,16:50:00
2024-01-09 17:03:00,28.612804432793226,77.19055174030312,Kolkata_8373,265,44.96875801674504,none,clear,124,Tuesday,17:03:00
2024-01-09 17:03:00,13.082847253628472,80.24112906126003,Chennai_9470,693,29.502860519662985,accident,haze,311,Tuesday,17:03:00
2024-01-09 17:20:00,12.961847331580902,77.56587492270144,Bangalore_4017,550,45.13733453893143,accident,cloudy,245,Tuesday,17:20:00
2024-01-09 17:23:00,28.627778464663827,77.2233317867952,Mumbai_2484,814,21.499364706494553,none,clear,291,Tuesday,17:23:00
2024-01-09 17:26:00,13.048094745390314,80.29737771491001,Bangalore_3375,734,30.005352316077705,none,haze,261,Tuesday,17:26:00
2024-01-09 17:30:00,13.132648302528398,80.27162012773474,Bangalore_1335,678,43.56167391789107,none,cloudy,288,Tuesday,17:30:00
2024-01-09 17:30:00,28.601077714795508,77.26548661182007,Kolkata_1088,937,27.334754700693,none,cloudy,379,Tuesday,17:30:00
2024-01-09 17:38:00,22.54622063003395,88.36430212933739,Chennai_3566,1127,7.241907336413911,accident,clear,500,Tuesday,17:38:00
2024-01-09 17:39:00,28.61749244545264,77.23590295240905,Delhi_7925,1332,9.811289312530297,heavy_traffic,fog,500,Tuesday,17:39:00
2024-01-09 17:47:00,12.978794779502536,77.58462732208423,Bangalore_9434,652,39.92021621142969,none,clear,458,Tuesday,17:47:00
2024-01-09 17:50:00,12.95257631259224,77.58776356359508,Chennai_5035,435,53.580221912362425,construction,clear,176,Tuesday,17:50:00
2024-01-09 18:04:00,19.055861452781098,72.8786565063957,Delhi_6062,911,18.283713332551,none,cloudy,404,Tuesday,18:04:00
2024-01-09 18:04:00,28.602616076402793,77.17911924413421,Chennai_9790,1122,12.339702772988652,none,haze,500,Tuesday,18:04:00
2024-01-09 18:07:00,12.996702915767498,77.58464654953141,Mumbai_9580,962,16.97340011279804,none,clear,500,Tuesday,18:07:00
2024-01-09 18:13:00,19.050637263900494,72.87433481731026,Delhi_8382,1121,11.507298006082113,none,clear,482,Tuesday,18:13:00
2024-01-09 18:25:00,13.084067431319355,80.23577066548843,Chennai_4173,754,35.775047156971155,none,rain,272,Tuesday,18:25:00
2024-01-09 18:26:00,12.978232953342516,77.5736568486262,Delhi_1658,678,40.51989129883649,none,rain,193,Tuesday,18:26:00
2024-01-09 18:31:00,22.606820576183818,88.37437921024154,Kolkata_7005,823,39.64653492883083,none,cloudy,412,Tuesday,18:31:00
2024-01-09 18:45:00,28.605902000197815,77.19409664459366,Kolkata_2328,733,31.600750909242315,none,fog,447,Tuesday,18:45:00
2024-01-09 18:48:00,19.073900645848727,72.88995581483167,Kolkata_5235,932,10.996770452205247,none,clear,448,Tuesday,18:48:00
2024-01-09 19:01:00,12.971090117428297,77.59025682385726,Chennai_9331,993,29.457201644574635,none,clear,427,Tuesday,19:01:00
2024-01-09 19:01:00,13.083867405816358,80.25862282137527,Bangalore_7693,1009,23.75393678407584,none,cloudy,425,Tuesday,19:01:00
2024-01-09 19:06:00,22.56573588146314,88.3221841512219,Mumbai_3378,902,26.774694793160034,none,clear,469,Tuesday,19:06:00
2024-01-09 19:18:00,28.63337452461705,77.21497595560643,Delhi_2901,849,15.328465116887775,none,clear,374,Tuesday,19:18:00
2024-01-09 19:24:00,28.59843088311933,77.2469746996271,Mumbai_1299,958,22.116641363946595,construction,clear,500,Tuesday,19:24:00
2024-01-09 19:28:00,28.61564032960785,77.1882771285605,Kolkata_8379,407,32.800952138742815,none,clear,179,Tuesday,19:28:00
2024-01-09 19:45:00,22.58973474842941,88.37186096433018,Mumbai_5086,842,33.244649884457594,none,rain,368,Tuesday,19:45:00
2024-01-09 19:47:00,19.083891599709684,72.86918488790697,Kolkata_9426,810,25.3260597129616,none,cloudy,391,Tuesday,19:47:00
2024-01-09 19:50:00,12.980609914475561,77.58936483419558,Delhi_2793,842,23.22965603635442,none,cloudy,484,Tuesday,19:50:00
2024-01-09 19:52:00,12.982718829032917,77.55650111091978,Bangalore_3532,782,15.303445169109677,none,clear,434,Tuesday,19:52:00
2024-01-09 20:01:00,22.563922530740417,88.39834310195616,Bangalore_7994,464,52.870958696840425,heavy_traffic,cloudy,172,Tuesday,20:01:00
2024-01-09 20:02:00,22.557258650891995,88.35182323405014,Kolkata_1047,313,45.67685368770645,none,haze,130,Tuesday,20:02:00
2024-01-09 20:07:00,13.073740773231002,80.24640387728223,Bangalore_9252,569,39.53230770337757,construction,cloudy,161,Tuesday,20:07:00
2024-01-09 20:14:00,12.927434384475436,77.58998827202953,Delhi_8492,471,34.982599093074455,construction,rain,201,Tuesday,20:14:00
2024-01-09 20:18:00,28.616617188481634,77.20794989862922,Bangalore_8491,422,27.669249400333456,none,clear,101,Tuesday,20:18:00
2024-01-09 20:21:00,12.968702428761043,77.595460817417,Delhi_6225,295,43.621244118227466,none,clear,148,Tuesday,20:21:00
2024-01-09 20:23:00,28.634356829431017,77.20519107628142,Bangalore_8637,522,36.70958662227286,none,clear,228,Tuesday,20:23:00
2024-01-09 20:31:00,28.602418348458254,77.20337749030224,Bangalore_8197,430,46.80260020914843,none,cloudy,137,Tuesday,20:31:00
2024-01-09 20:52:00,12.983186935195135,77.62284053757087,Delhi_2462,286,45.724675891108674,accident,rain,133,Tuesday,20:52:00
2024-01-09 21:01:00,28.601337125216617,77.21097867574058,Bangalore_7409,391,38.154011403027205,none,rain,162,Tuesday,21:01:00
2024-01-09 21:06:00,28.62066714883872,77.18914843986542,Delhi_8649,494,26.441606028576658,none,rain,202,Tuesday,21:06:00
2024-01-09 21:07:00,13.083108343344259,80.24138652285316,Mumbai_9103,482,42.40953495422748,none,haze,205,Tuesday,21:07:00
2024-01-09 21:20:00,19.04061899392521,72.88503492815785,Kolkata_6256,473,34.29689806229133,none,clear,196,Tuesday,21:20:00
2024-01-09 21:20:00,12.963922505173384,77.59864560815242,Chennai_5603,413,57.720565337656986,none,fog,133,Tuesday,21:20:00
2024-01-09 21:22:00,19.075642100459834,72.85817199902672,Bangalore_9933,553,40.76396661338102,none,cloudy,209,Tuesday,21:22:00
2024-01-09 21:23:00,19.075094913960715,72.8530379738997,Mumbai_8401,585,43.683528400329905,none,clear,189,Tuesday,21:23:00
2024-01-09 21:26:00,19.103819447160028,72.8505805931028,Kolkata_1417,510,38.38711333710828,none,cloudy,180,Tuesday,21:26:00
2024-01-09 21:32:00,28.60998429458063,77.18815456823906,Chennai_8699,311,50.350302897679114,none,cloudy,100,Tuesday,21:32:00
2024-01-09 21:36:00,12.983008423467217,77.58797137257437,Mumbai_2385,241,42.05534684229747,none,clear,78,Tuesday,21:36:00
2024-01-09 21:39:00,22.56222666560758,88.38096403090103,Kolkata_9427,318,36.29281174330394,none,clear,149,Tuesday,21:39:00
2024-01-09 21:39:00,12.972188611833552,77.60493288891873,Bangalore_5210,693,34.163810773485565,none,cloudy,185,Tuesday,21:39:00
2024-01-09 21:42:00,13.063073481269651,80.24260366112145,Mumbai_4822,442,49.12891655201076,heavy_traffic,clear,179,Tuesday,21:42:00
2024-01-09 21:44:00,13.084844159240804,80.26432307289011,Kolkata_1278,718,13.61688229938423,road_closure,clear,208,Tuesday,21:44:00
2024-01-09 21:46:00,19.088528693449078,72.87610183094675,Mumbai_3145,381,40.72146509195959,none,fog,216,Tuesday,21:46:00
2024-01-09 21:49:00,19.080101506784693,72.84523234940119,Chennai_5441,361,64.88372107888392,construction,cloudy,146,Tuesday,21:49:00
2024-01-09 21:50:00,28.651668738792285,77.20571516029936,Delhi_7248,388,50.24227551669955,none,clear,104,Tuesday,21:50:00
2024-01-09 22:12:00,13.096651739406784,80.25397816659562,Bangalore_5015,386,60.901460336904975,construction,cloudy,154,Tuesday,22:12:00
2024-01-09 22:14:00,22.57876019804435,88.3378431047295,Kolkata_3071,283,43.04705048211416,none,fog,109,Tuesday,22:14:00
2024-01-09 22:14:00,12.980641356765194,77.58748051831229,Chennai_4877,227,46.908442350055594,none,clear,88,Tuesday,22:14:00
2024-01-09 22:14:00,19.076583810078713,72.89165948060261,Kolkata_5672,475,51.854833203445075,none,clear,130,Tuesday,22:14:00
2024-01-09 22:15:00,12.946949193775595,77.58091016538775,Kolkata_3423,558,45.31020355378326,construction,rain,260,Tuesday,22:15:00
2024-01-09 22:16:00,12.980746485621736,77.63656442949093,Bangalore_7310,766,30.331154239403148,none,clear,172,Tuesday,22:16:00
2024-01-09 22:16:00,28.61113835330677,77.22082272235848,Delhi_2319,334,34.84984190731495,none,cloudy,105,Tuesday,22:16:00
2024-01-09 22:18:00,13.080560570602831,80.30954491189513,Delhi_6987,347,58.556019622269105,none,cloudy,101,Tuesday,22:18:00
2024-01-09 22:19:00,19.041055566660695,72.87959242089339,Mumbai_2540,284,74.45228147527712,none,cloudy,114,Tuesday,22:19:00
2024-01-09 22:27:00,12.93908911932876,77.54446856858927,Delhi_4269,568,22.98133811703247,none,rain,192,Tuesday,22:27:00
2024-01-09 22:28:00,19.081949241062357,72.88048995592295,Kolkata_6471,522,54.46119149749438,none,haze,226,Tuesday,22:28:00
2024-01-09 22:31:00,28.60820326124516,77.2068761181992,Chennai_7559,268,45.26698857342629,none,fog,105,Tuesday,22:31:00
2024-01-09 22:33:00,19.137965988681426,72.87253649723938,Bangalore_7192,264,46.76531348961851,accident,clear,71,Tuesday,22:33:00
2024-01-09 22:36:00,22.582802487225003,88.35091270360772,Bangalore_3154,542,42.37139487538334,heavy_traffic,clear,193,Tuesday,22:36:00
2024-01-09 22:38:00,13.088604651500813,80.26593532649889,Mumbai_1905,457,30.807267208600024,none,cloudy,126,Tuesday,22:38:00
2024-01-09 22:39:00,19.067789630345406,72.91407797064402,Kolkata_8590,513,40.39111555055615,none,rain,121,Tuesday,22:39:00
2024-01-09 22:46:00,13.106243699263688,80.27343493294799,Kolkata_5369,267,33.874963721978304,none,cloudy,112,Tuesday,22:46:00
2024-01-09 22:49:00,22.52651576128112,88.35667981553495,Chennai_4689,118,60.33582489778205,none,haze,50,Tuesday,22:49:00
2024-01-09 22:54:00,13.136760551288102,80.26608676666721,Delhi_3663,268,72.28722037963169,accident,clear,129,Tuesday,22:54:00
2024-01-09 22:55:00,22.594664351441075,88.39273884803906,Delhi_9379,503,34.74218510836338,none,clear,242,Tuesday,22:55:00
2024-01-09 22:56:00,12.97597927831712,77.57776356736264,Chennai_5706,716,31.46256661708288,none,clear,316,Tuesday,22:56:00
2024-01-09 23:00:00,13.033993753364344,80.28438326417218,Delhi_3656,335,46.24271823927251,none,rain,97,Tuesday,23:00:00
2024-01-09 23:02:00,19.059704879943528,72.88122300903775,Kolkata_1260,741,42.077185939910024,none,cloudy,395,Tuesday,23:02:00
2024-01-09 23:04:00,19.051003593208215,72.8723952491906,Bangalore_5495,524,44.405723690518,heavy_traffic,clear,104,Tuesday,23:04:00
2024-01-09 23:12:00,22.573274381098024,88.36927187162088,Chennai_9249,191,62.04096010351928,none,rain,58,Tuesday,23:12:00
2024-01-09 23:23:00,22.550303556252953,88.38783821897523,Bangalore_5138,432,38.73764664797627,heavy_traffic,clear,188,Tuesday,23:23:00
2024-01-09 23:25:00,13.070762104305361,80.23721061079094,Chennai_2877,529,44.49819004819796,none,clear,228,Tuesday,23:25:00
2024-01-09 23:26:00,12.969419531600732,77.59528750618053,Chennai_7660,50,24.44694267064142,none,clear,50,Tuesday,23:26:00
2024-01-09 23:27:00,22.575811788663437,88.3911426480737,Chennai_9809,496,48.07462571989029,heavy_traffic,haze,188,Tuesday,23:27:00
2024-01-09 23:32:00,12.966871023265282,77.59220760751262,Delhi_7793,575,26.25957291204737,none,haze,247,Tuesday,23:32:00
2024-01-09 23:33:00,13.060636312375339,80.28711107005776,Mumbai_9015,459,39.511561185000744,none,clear,169,Tuesday,23:33:00
2024-01-09 23:34:00,28.617586181281563,77.20059944545412,Chennai_9407,390,52.82751108644205,none,clear,132,Tuesday,23:34:00
2024-01-09 23:36:00,19.037906506130692,72.90658824390111,Bangalore_8602,374,30.614101673800924,none,cloudy,186,Tuesday,23:36:00
2024-01-09 23:38:00,12.94704640071088,77.58277443981261,Chennai_1417,365,57.206827982220254,none,cloudy,118,Tuesday,23:38:00
2024-01-09 23:50:00,28.62106689022152,77.18506884142766,Chennai_6956,223,50.39445188711276,accident,cloudy,108,Tuesday,23:50:00
2024-01-09 23:56:00,13.052829804434937,80.22822104834599,Kolkata_4704,296,63.43115486287238,none,cloudy,120,Tuesday,23:56:00
2024-01-09 23:57:00,22.587019939058113,88.35299627510547,Kolkata_6046,337,38.33405840964213,none,rain,152,Tuesday,23:57:00
2024-01-09 23:58:00,13.141245401849467,80.25081289868739,Bangalore_4804,417,26.234622756530513,none,haze,131,Tuesday,23:58:00
2024-01-09 23:59:00,28.595470979531424,77.1976921405943,Delhi_3540,316,47.86053284661961,none,rain,142,Tuesday,23:59:00
2024-01-10 00:03:00,28.61876269310277,77.1995959332243,Kolkata_5027,269,55.78326067847242,none,clear,120,Wednesday,00:03:00
2024-01-10 00:12:00,19.08824664428005,72.85812823220023,Chennai_5698,513,47.47186938810222,none,rain,166,Wednesday,00:12:00
2024-01-10 00:13:00,28.58626816563073,77.17303570521182,Bangalore_2250,455,31.582618640727638,none,clear,199,Wednesday,00:13:00
2024-01-10 00:17:00,22.528128516641257,88.3535386196105,Delhi_7437,319,31.79116929880089,none,cloudy,84,Wednesday,00:17:00
2024-01-10 00:18:00,13.076680393752136,80.25807125945035,Chennai_1956,475,39.064260260984355,none,cloudy,161,Wednesday,00:18:00
2024-01-10 00:22:00,13.107568115943744,80.29526060419217,Delhi_8233,332,52.714439904755906,none,rain,153,Wednesday,00:22:00
2024-01-10 00:29:00,22.56590394025111,88.32802157773617,Delhi_8599,409,49.32036782106321,none,clear,147,Wednesday,00:29:00
2024-01-10 00:33:00,28.6025658978389,77.19700357212166,Bangalore_3231,546,55.24626336472144,none,fog,232,Wednesday,00:33:00
2024-01-10 00:34:00,22.559457300754442,88.34994562192203,Mumbai_9682,309,44.67794798582583,none,cloudy,148,Wednesday,00:34:00
2024-01-10 00:36:00,12.958530742085504,77.58686916768204,Mumbai_2579,224,33.15103561775311,none,clear,51,Wednesday,00:36:00
2024-01-10 00:40:00,19.06328917802369,72.88186645017251,Mumbai_6977,378,57.791664382842356,none,clear,136,Wednesday,00:40:00
2024-01-10 00:41:00,22.579807374318097,88.34568709825635,Bangalore_7890,195,54.639453141107545,heavy_traffic,clear,72,Wednesday,00:41:00
2024-01-10 00:44:00,28.63932130652014,77.18939875396319,Chennai_2046,358,49.39687910500911,none,rain,112,Wednesday,00:44:00
2024-01-10 00:47:00,13.050343987723695,80.2783155614273,Bangalore_2530,357,54.28340392106583,none,clear,170,Wednesday,00:47:00
2024-01-10 00:49:00,19.059651837311712,72.88412582941515,Chennai_6053,50,70.76143590368662,none,clear,50,Wednesday,00:49:00
2024-01-10 00:55:00,13.03462662797799,80.29854911882967,Chennai_1825,479,41.80730015849797,none,clear,147,Wednesday,00:55:00
2024-01-10 00:55:00,22.58604586816081,88.33389046901674,Bangalore_8827,372,57.81551633328069,none,cloudy,70,Wednesday,00:55:00
2024-01-10 01:00:00,19.046424457523074,72.91114531808195,Delhi_8299,577,43.88386264141784,none,cloudy,264,Wednesday,01:00:00
2024-01-10 01:05:00,13.067952401930041,80.25401630302535,Bangalore_6132,432,37.24417608692001,none,clear,151,Wednesday,01:05:00
2024-01-10 01:09:00,19.030678958117015,72.87068443588797,Bangalore_8354,510,38.542615278314884,construction,haze,214,Wednesday,01:09:00
2024-01-10 01:12:00,19.071445607703286,72.89200986193539,Chennai_4959,578,44.492440233985064,none,fog,249,Wednesday,01:12:00
2024-01-10 01:16:00,12.943618431436311,77.56419426415519,Chennai_3624,380,38.66175235756104,none,clear,176,Wednesday,01:16:00
2024-01-10 01:30:00,19.08501925269553,72.89783460142455,Mumbai_7726,399,53.90209102136453,none,cloudy,197,Wednesday,01:30:00
2024-01-10 01:35:00,13.051276952977643,80.292330281726,Bangalore_9653,163,55.46933500847207,none,cloudy,50,Wednesday,01:35:00
2024-01-10 01:43:00,13.083450836829737,80.2925361067815,Delhi_9263,585,41.87868239099818,none,rain,199,Wednesday,01:43:00
2024-01-10 01:44:00,28.612495592769648,77.15855444165024,Kolkata_4813,378,60.23005323550153,none,cloudy,109,Wednesday,01:44:00
2024-01-10 01:50:00,28.61086065235368,77.23020287637343,Delhi_2892,249,54.22816877576198,none,cloudy,89,Wednesday,01:50:00
2024-01-10 01:55:00,19.058125079618325,72.86994070062185,Chennai_7412,510,41.589118539153134,none,cloudy,187,Wednesday,01:55:00
2024-01-10 01:55:00,12.968077329928981,77.53660972240263,Bangalore_3585,73,56.43661536891878,none,rain,50,Wednesday,01:55:00
2024-01-10 02:03:00,13.11612695150875,80.25267248640206,Mumbai_4165,335,46.090930402192576,none,cloudy,134,Wednesday,02:03:00
2024-01-10 02:05:00,12.981714708649456,77.59286597727703,Bangalore_9188,536,43.02299364203607,accident,fog,219,Wednesday,02:05:00
2024-01-10 02:21:00,12.996752381127187,77.60272112244856,Kolkata_8819,334,61.108229841164146,heavy_traffic,clear,144,Wednesday,02:21:00
2024-01-10 02:25:00,22.56790151456958,88.34602969814962,Kolkata_6838,292,42.93223739665831,none,haze,132,Wednesday,02:25:00
2024-01-10 02:36:00,13.098657014027644,80.23323117392091,Bangalore_7172,337,40.487928613290364,road_closure,fog,99,Wednesday,02:36:00
2024-01-10 02:36:00,12.984517808405519,77.57261910496891,Bangalore_9538,98,69.1753989519803,none,fog,50,Wednesday,02:36:00
2024-01-10 02:37:00,28.638945673239135,77.21222599085326,Kolkata_3028,507,35.32603060141446,none,clear,139,Wednesday,02:37:00
2024-01-10 02:40:00,28.626782475357004,77.2106397762765,Mumbai_7470,381,47.873448663527036,none,clear,107,Wednesday,02:40:00
2024-01-10 02:46:00,12.93655245809718,77.5773854167321,Chennai_4151,359,40.61952535184135,construction,haze,151,Wednesday,02:46:00
2024-01-10 02:48:00,19.089447786752228,72.8810331163472,Bangalore_3122,359,29.74265541643541,none,haze,152,Wednesday,02:48:00
2024-01-10 02:51:00,28.637519798106116,77.21706549126074,Chennai_7350,402,46.907251932919614,none,clear,97,Wednesday,02:51:00
2024-01-10 02:53:00,22.553265962185947,88.34797871724558,Kolkata_6065,498,52.47667894026051,none,cloudy,181,Wednesday,02:53:00
2024-01-10 02:59:00,13.084758347810466,80.22441911868,Delhi_3855,392,44.67945148207275,construction,clear,144,Wednesday,02:59:00
2024-01-10 03:14:00,19.10946883771246,72.88653493472755,Kolkata_2270,195,37.87091436743772,heavy_traffic,clear,71,Wednesday,03:14:00
2024-01-10 03:14:00,19.100540691940978,72.84608792118382,Bangalore_3514,486,42.865705830504155,none,clear,120,Wednesday,03:14:00
2024-01-10 03:21:00,19.100891303207106,72.92232997822056,Mumbai_6028,474,34.66548611354607,none,clear,182,Wednesday,03:21:00
2024-01-10 03:24:00,12.945182432892453,77.61002803589807,Kolkata_9272,430,17.679949167542382,none,cloudy,181,Wednesday,03:24:00
2024-01-10 03:25:00,13.082722198893746,80.23981132303504,Mumbai_8307,561,38.15366278276459,none,clear,153,Wednesday,03:25:00
2024-01-10 03:26:00,22.582457679437038,88.38057206409675,Delhi_3425,404,50.026841938880324,construction,haze,142,Wednesday,03:26:00
2024-01-10 03:31:00,28.601877468946626,77.2323183304051,Chennai_4755,566,50.55205478131916,none,cloudy,245,Wednesday,03:31:00
2024-01-10 03:33:00,19.042664731864217,72.84780487707101,Bangalore_6856,611,54.65604739962141,none,clear,301,Wednesday,03:33:00
2024-01-10 03:35:00,13.085431947911776,80.27120770555945,Mumbai_4927,487,48.24685677386509,none,haze,211,Wednesday,03:35:00
2024-01-10 03:38:00,19.06166853023152,72.89389188871944,Delhi_7639,287,58.573174086055936,none,cloudy,97,Wednesday,03:38:00
2024-01-10 03:43:00,19.08661788628432,72.89486278141868,Kolkata_2487,380,32.90434549921933,none,clear,148,Wednesday,03:43:00
2024-01-10 03:44:00,13.080237271292955,80.28275160535958,Delhi_9461,585,54.28075801546254,none,cloudy,278,Wednesday,03:44:00
2024-01-10 03:47:00,13.0737869939394,80.31177637380173,Delhi_2908,175,66.1111018157155,none,cloudy,54,Wednesday,03:47:00
2024-01-10 03:47:00,13.066449084597561,80.31280594858917,Chennai_2694,341,43.54134515033476,none,rain,115,Wednesday,03:47:00
2024-01-10 03:47:00,28.614597758941787,77.18148978220863,Delhi_7630,348,53.76660125287843,none,cloudy,117,Wednesday,03:47:00
2024-01-10 03:47:00,13.110061587009772,80.27321802776791,Bangalore_5568,270,55.685681834486104,none,clear,72,Wednesday,03:47:00
2024-01-10 04:00:00,12.988622481967605,77.61907711837085,Mumbai_5255,530,54.82713510550394,construction,cloudy,232,Wednesday,04:00:00
2024-01-10 04:01:00,22.5793591110829,88.35205518310374,Chennai_8711,456,41.38892227840117,none,cloudy,179,Wednesday,04:01:00
2024-01-10 04:09:00,13.102214267553386,80.2707151101491,Mumbai_2156,293,41.550173622999885,accident,cloudy,65,Wednesday,04:09:00
2024-01-10 04:14:00,12.985317156372169,77.55152538852417,Delhi_3150,490,36.72501630338656,none,clear,183,Wednesday,04:14:00
2024-01-10 04:14:00,19.0849396343402,72.86492828349711,Kolkata_8010,376,54.86795983363867,none,haze,225,Wednesday,04:14:00
2024-01-10 04:18:00,13.115766192743571,80.28316174695779,Chennai_1851,266,30.826295898576657,none,cloudy,105,Wednesday,04:18:00
2024-01-10 04:19:00,22.577397154916987,88.373626199867,Bangalore_7485,293,19.041765607564976,none,cloudy,145,Wednesday,04:19:00
2024-01-10 04:23:00,13.062731182942466,80.30316513381057,Chennai_8430,465,51.504990069679785,accident,cloudy,154,Wednesday,04:23:00
2024-01-10 04:26:00,22.61242740836834,88.37175827021096,Kolkata_1307,540,42.498054641553,construction,clear,241,Wednesday,04:26:00
2024-01-10 04:33:00,13.114508071371473,80.25931703602656,Delhi_4092,326,47.95963336303177,none,cloudy,154,Wednesday,04:33:00
2024-01-10 04:38:00,22.556657728675503,88.36471849497458,Mumbai_6786,481,28.907033720115443,none,rain,177,Wednesday,04:38:00
2024-01-10 04:42:00,13.09139882076736,80.26282026637514,Chennai_1912,637,19.013602354047116,none,cloudy,219,Wednesday,04:42:00
2024-01-10 04:50:00,28.62465536380737,77.21512778964147,Bangalore_4743,211,45.74220916501814,none,cloudy,96,Wednesday,04:50:00
2024-01-10 05:04:00,22.55263386449418,88.37427586034903,Kolkata_6911,453,46.62945099369682,none,cloudy,188,Wednesday,05:04:00
2024-01-10 05:04:00,19.09327056485043,72.88112938635182,Kolkata_5030,524,34.49244287232794,none,rain,233,Wednesday,05:04:00
2024-01-10 05:06:00,28.636952962065234,77.18465192413007,Bangalore_9141,385,54.56350200242022,none,rain,156,Wednesday,05:06:00
2024-01-10 05:10:00,19.085359008442637,72.85429438587207,Mumbai_1685,585,28.521906579797083,none,rain,215,Wednesday,05:10:00
2024-01-10 05:14:00,22.55031837283534,88.35128138332524,Mumbai_4549,729,27.469049268404163,accident,clear,268,Wednesday,05:14:00
2024-01-10 05:19:00,12.952758796328515,77.58364008362518,Mumbai_3587,451,50.1195105468437,none,cloudy,157,Wednesday,05:19:00
2024-01-10 05:21:00,12.967316993785778,77.61134308972663,Chennai_1195,364,42.58084983515434,construction,rain,147,Wednesday,05:21:00
2024-01-10 05:27:00,12.965176819225887,77.56288748586461,Bangalore_7151,546,36.251500396774034,none,cloudy,197,Wednesday,05:27:00
2024-01-10 05:36:00,22.595401356929905,88.3471581973277,Delhi_7759,526,33.84011546351188,none,rain,207,Wednesday,05:36:00
2024-01-10 05:36:00,28.61272559145791,77.21793073013882,Bangalore_5984,50,49.83559259197152,construction,fog,50,Wednesday,05:36:00
2024-01-10 05:47:00,12.975592208368056,77.61648359095042,Bangalore_4980,399,48.5792735389621,none,clear,124,Wednesday,05:47:00
2024-01-10 05:49:00,28.623480062867856,77.19177380840605,Kolkata_1942,340,52.08706294644625,none,clear,142,Wednesday,05:49:00
2024-01-10 05:59:00,28.657471243479833,77.21288666926677,Kolkata_7600,459,45.05898437551283,none,cloudy,185,Wednesday,05:59:00
2024-01-10 06:01:00,19.07305319546757,72.89697850846112,Chennai_1288,370,39.96316394446559,none,clear,126,Wednesday,06:01:00
2024-01-10 06:04:00,22.5775890189186,88.37188456385879,Kolkata_5192,387,43.47258100086627,none,haze,222,Wednesday,06:04:00
2024-01-10 06:07:00,19.125843679972014,72.87219757143491,Chennai_9031,270,65.83434783421177,construction,clear,84,Wednesday,06:07:00
2024-01-10 06:10:00,12.965244782119653,77.59693157024024,Bangalore_4160,510,26.66416622900433,none,clear,207,Wednesday,06:10:00
2024-01-10 06:11:00,12.993030318711622,77.5644693193962,Delhi_7451,648,54.55891280428639,accident,haze,318,Wednesday,06:11:00
2024-01-10 06:13:00,19.03668888217047,72.8659576945876,Bangalore_5890,272,50.79719846117546,none,clear,103,Wednesday,06:13:00
2024-01-10 06:19:00,12.938921540818814,77.58610337304948,Bangalore_7928,190,51.07373610023496,none,cloudy,89,Wednesday,06:19:00
2024-01-10 06:22:00,13.092749993922586,80.25288502272896,Mumbai_4236,403,54.421283388016775,none,clear,200,Wednesday,06:22:00
2024-01-10 06:25:00,12.943063468464373,77.5959867432343,Delhi_4568,395,24.51483930941632,none,fog,136,Wednesday,06:25:00
2024-01-10 06:31:00,19.093250869692305,72.84380053122968,Kolkata_1661,575,52.24069574579751,none,clear,117,Wednesday,06:31:00
2024-01-10 06:33:00,19.09240464796612,72.89404612407478,Chennai_8608,215,70.51475828948381,heavy_traffic,clear,72,Wednesday,06:33:00
2024-01-10 06:40:00,28.632981702043132,77.23336960429744,Kolkata_6341,319,58.917228674590994,none,haze,115,Wednesday,06:40:00
